id,uid,title,createdAt,timeStatus,eventTypeId,eventLength,startTime,endTime,paid,userEmail,username
44852,2e4b3fde-6086-458e-9a6a-f0d385157282,Team Meeting,Thu Nov 09 2023 08:11:19 GMT-0500 (Eastern Standard Time),rescheduled,23,60,Fri Nov 10 2023 08:11:19 GMT-0500 (Eastern Standard Time),Fri Nov 10 2023 09:06:19 GMT-0500 (Eastern Standard Time),false,insightsuser@example.com,insights-user
44864,3c801bd9-1afe-427c-bcda-ec18bbad0c0f,Team Lunch,Thu Nov 09 2023 18:40:19 GMT-0500 (Eastern Standard Time),completed,24,30,Fri Nov 10 2023 18:40:19 GMT-0500 (Eastern Standard Time),Fri Nov 10 2023 18:54:19 GMT-0500 (Eastern Standard Time),false,insightsuser@example.com,insights-user
44879,450d160c-ffba-41fb-9618-0f185685e8ea,Team Lunch,Fri Nov 10 2023 16:27:19 GMT-0500 (Eastern Standard Time),completed,24,30,Sat Nov 11 2023 16:27:19 GMT-0500 (Eastern Standard Time),Sat Nov 11 2023 16:43:19 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
44885,99fbb9d4-ff65-4fd5-932c-1f1c834e79ae,Team Meeting,Wed Nov 15 2023 19:34:19 GMT-0500 (Eastern Standard Time),completed,23,60,Thu Nov 16 2023 19:34:19 GMT-0500 (Eastern Standard Time),Thu Nov 16 2023 19:47:19 GMT-0500 (Eastern Standard Time),false,insightsuser@example.com,insights-user
44892,687c16e6-f2ff-4092-9ab9-67ea94b98b2d,Team Lunch,Wed Nov 15 2023 00:56:19 GMT-0500 (Eastern Standard Time),completed,24,30,Thu Nov 16 2023 00:56:19 GMT-0500 (Eastern Standard Time),Thu Nov 16 2023 01:07:19 GMT-0500 (Eastern Standard Time),false,insightsuser@example.com,insights-user
44902,cc908672-cc36-447f-982d-b20e2813d55c,Team Lunch,Thu Nov 23 2023 05:06:19 GMT-0500 (Eastern Standard Time),completed,24,30,Fri Nov 24 2023 05:06:19 GMT-0500 (Eastern Standard Time),Fri Nov 24 2023 05:06:19 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
44905,d0f7980e-6307-4a0c-a99f-13775c356534,Team Coffee,Fri Nov 17 2023 18:16:19 GMT-0500 (Eastern Standard Time),completed,25,15,Sat Nov 18 2023 18:16:19 GMT-0500 (Eastern Standard Time),Sat Nov 18 2023 18:30:19 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
44912,66c8da45-f4e3-4f28-b2be-d79c07b43d7d,Team Meeting,Tue Nov 28 2023 18:50:19 GMT-0500 (Eastern Standard Time),completed,23,60,Wed Nov 29 2023 18:50:19 GMT-0500 (Eastern Standard Time),Wed Nov 29 2023 19:32:19 GMT-0500 (Eastern Standard Time),false,insightsuser@example.com,insights-user
44917,22d981d9-8acb-48a6-93a6-75fed5b320ad,Team Lunch,Wed Nov 08 2023 15:26:19 GMT-0500 (Eastern Standard Time),completed,24,30,Thu Nov 09 2023 15:26:19 GMT-0500 (Eastern Standard Time),Thu Nov 09 2023 15:32:19 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
44925,35873e00-5a15-4111-8ca7-a0e6ad59c910,Team Coffee,Mon Nov 27 2023 21:24:19 GMT-0500 (Eastern Standard Time),completed,25,15,Tue Nov 28 2023 21:24:19 GMT-0500 (Eastern Standard Time),Tue Nov 28 2023 21:29:19 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
44941,64ddeb4c-9f08-452e-b6ad-91a461bc7ffb,Team Meeting,Thu Nov 30 2023 05:38:19 GMT-0500 (Eastern Standard Time),completed,23,60,Fri Dec 01 2023 05:38:19 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 06:07:19 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
44964,e507cd7c-215b-4b1f-afdf-9b0e02acfbab,Team Lunch,Sat Dec 02 2023 12:07:19 GMT-0500 (Eastern Standard Time),rescheduled,24,30,Sun Dec 03 2023 12:07:19 GMT-0500 (Eastern Standard Time),Sun Dec 03 2023 12:28:19 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
44970,e6b06638-70c9-465f-acd2-c42b519aca6f,Team Lunch,Sat Nov 25 2023 03:22:19 GMT-0500 (Eastern Standard Time),completed,24,30,Sun Nov 26 2023 03:22:19 GMT-0500 (Eastern Standard Time),Sun Nov 26 2023 03:33:19 GMT-0500 (Eastern Standard Time),false,insightsuser@example.com,insights-user
44972,0b827d7c-6692-4f64-a382-133006a5e90a,Team Coffee,Sun Nov 19 2023 17:26:19 GMT-0500 (Eastern Standard Time),completed,25,15,Mon Nov 20 2023 17:26:19 GMT-0500 (Eastern Standard Time),Mon Nov 20 2023 17:36:19 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
44976,297016aa-7b13-444e-84b3-63fc8d936591,Team Meeting,Tue Nov 14 2023 22:39:19 GMT-0500 (Eastern Standard Time),completed,23,60,Wed Nov 15 2023 22:39:19 GMT-0500 (Eastern Standard Time),Wed Nov 15 2023 23:12:19 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
44991,29a4e372-5075-401f-9c2a-28c861d0451b,Team Meeting,Tue Nov 28 2023 02:14:19 GMT-0500 (Eastern Standard Time),rescheduled,23,60,Wed Nov 29 2023 02:14:19 GMT-0500 (Eastern Standard Time),Wed Nov 29 2023 02:18:19 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
45007,64d980c4-a868-4750-93c8-f12082479f31,Team Meeting,Tue Nov 07 2023 05:10:19 GMT-0500 (Eastern Standard Time),completed,23,60,Wed Nov 08 2023 05:10:19 GMT-0500 (Eastern Standard Time),Wed Nov 08 2023 06:09:19 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
45008,3477fe2f-28d1-4650-ba88-09cd56b94f82,Team Meeting,Thu Nov 09 2023 21:35:19 GMT-0500 (Eastern Standard Time),completed,23,60,Fri Nov 10 2023 21:35:19 GMT-0500 (Eastern Standard Time),Fri Nov 10 2023 21:52:19 GMT-0500 (Eastern Standard Time),false,insightsuser@example.com,insights-user
45013,e744d9fb-8184-4e30-b750-56d86fd3d849,Team Coffee,Sat Nov 11 2023 01:00:19 GMT-0500 (Eastern Standard Time),completed,25,15,Sun Nov 12 2023 01:00:19 GMT-0500 (Eastern Standard Time),Sun Nov 12 2023 01:03:19 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
45016,04562f1b-e5b7-42d6-a827-86942f979f00,Team Lunch,Mon Nov 20 2023 06:58:19 GMT-0500 (Eastern Standard Time),completed,24,30,Tue Nov 21 2023 06:58:19 GMT-0500 (Eastern Standard Time),Tue Nov 21 2023 07:09:19 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
45028,272c1bd1-7b10-4e61-88a7-311131551665,Team Lunch,Sun Nov 19 2023 10:03:19 GMT-0500 (Eastern Standard Time),completed,24,30,Mon Nov 20 2023 10:03:19 GMT-0500 (Eastern Standard Time),Mon Nov 20 2023 10:14:19 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
45029,36677a17-303f-4939-b132-11efd9e2c2d1,Team Coffee,Sun Nov 19 2023 15:45:19 GMT-0500 (Eastern Standard Time),rescheduled,25,15,Mon Nov 20 2023 15:45:19 GMT-0500 (Eastern Standard Time),Mon Nov 20 2023 15:59:19 GMT-0500 (Eastern Standard Time),false,insightsuser@example.com,insights-user
45033,aa72ba26-4def-4e89-9523-f06c633b1625,Team Lunch,Tue Nov 21 2023 20:14:19 GMT-0500 (Eastern Standard Time),completed,24,30,Wed Nov 22 2023 20:14:19 GMT-0500 (Eastern Standard Time),Wed Nov 22 2023 20:41:19 GMT-0500 (Eastern Standard Time),false,insightsuser@example.com,insights-user
45034,2c89f39f-a8ce-4c21-8692-0b538d7f9b65,Team Meeting,Sun Nov 19 2023 06:14:19 GMT-0500 (Eastern Standard Time),completed,23,60,Mon Nov 20 2023 06:14:19 GMT-0500 (Eastern Standard Time),Mon Nov 20 2023 07:00:19 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
45038,2de5d088-ab01-4bf4-99aa-b2a7c4cf48e0,Team Meeting,Wed Nov 15 2023 20:26:19 GMT-0500 (Eastern Standard Time),completed,23,60,Thu Nov 16 2023 20:26:19 GMT-0500 (Eastern Standard Time),Thu Nov 16 2023 21:20:19 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
45043,620b695c-be80-446c-83f7-f4d6228bf137,Team Coffee,Thu Nov 30 2023 12:11:19 GMT-0500 (Eastern Standard Time),rescheduled,25,15,Fri Dec 01 2023 12:11:19 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 12:20:19 GMT-0500 (Eastern Standard Time),false,insightsuser@example.com,insights-user
45048,76bce1b5-36ef-4150-b12a-a2751ac0f1b0,Team Lunch,Sun Nov 05 2023 20:22:19 GMT-0500 (Eastern Standard Time),completed,24,30,Mon Nov 06 2023 20:22:19 GMT-0500 (Eastern Standard Time),Mon Nov 06 2023 20:40:19 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
45050,0efdae3e-8b86-4967-91d1-2637488d5134,Team Meeting,Mon Nov 27 2023 23:32:19 GMT-0500 (Eastern Standard Time),completed,23,60,Tue Nov 28 2023 23:32:19 GMT-0500 (Eastern Standard Time),Tue Nov 28 2023 23:51:19 GMT-0500 (Eastern Standard Time),false,insightsuser@example.com,insights-user
45058,57ca6f13-0be8-4468-91a6-f34e9e6186d8,Team Lunch,Sun Nov 12 2023 10:41:19 GMT-0500 (Eastern Standard Time),completed,24,30,Mon Nov 13 2023 10:41:19 GMT-0500 (Eastern Standard Time),Mon Nov 13 2023 10:42:19 GMT-0500 (Eastern Standard Time),false,insightsuser@example.com,insights-user
45061,3e6be9d5-567f-4c46-b8d1-5912f9fda790,Team Lunch,Fri Dec 01 2023 20:28:19 GMT-0500 (Eastern Standard Time),uncompleted,24,30,Sat Dec 02 2023 20:28:19 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 20:37:19 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
45093,4e02f2d3-55b4-4541-b6db-e0a06f516352,Team Lunch,Wed Nov 15 2023 19:45:19 GMT-0500 (Eastern Standard Time),completed,24,30,Thu Nov 16 2023 19:45:19 GMT-0500 (Eastern Standard Time),Thu Nov 16 2023 19:49:19 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
45094,d5d9d2d7-1083-4615-8b2d-9ec49f1680d7,Team Lunch,Sat Nov 25 2023 18:10:19 GMT-0500 (Eastern Standard Time),completed,24,30,Sun Nov 26 2023 18:10:19 GMT-0500 (Eastern Standard Time),Sun Nov 26 2023 18:23:19 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
45109,bd8ec513-50e9-4f5a-a163-87a4bbb6d37b,Team Lunch,Fri Nov 03 2023 05:52:19 GMT-0400 (Eastern Daylight Time),completed,24,30,Sat Nov 04 2023 05:52:19 GMT-0400 (Eastern Daylight Time),Sat Nov 04 2023 06:09:19 GMT-0400 (Eastern Daylight Time),false,insightsuser@example.com,insights-user
45123,d8e74e5f-f34c-443a-812a-c19824126892,Team Coffee,Sun Nov 26 2023 15:43:19 GMT-0500 (Eastern Standard Time),completed,25,15,Mon Nov 27 2023 15:43:19 GMT-0500 (Eastern Standard Time),Mon Nov 27 2023 15:47:19 GMT-0500 (Eastern Standard Time),false,insightsuser@example.com,insights-user
45130,11ef6ea1-a506-47b6-9706-3b80d7050e82,Team Meeting,Mon Nov 27 2023 00:43:19 GMT-0500 (Eastern Standard Time),rescheduled,23,60,Tue Nov 28 2023 00:43:19 GMT-0500 (Eastern Standard Time),Tue Nov 28 2023 00:51:19 GMT-0500 (Eastern Standard Time),false,insightsuser@example.com,insights-user
45131,afe6f2a6-3729-4560-a96f-cd4e36d0b4bc,Team Coffee,Wed Nov 15 2023 03:55:19 GMT-0500 (Eastern Standard Time),completed,25,15,Thu Nov 16 2023 03:55:19 GMT-0500 (Eastern Standard Time),Thu Nov 16 2023 04:02:19 GMT-0500 (Eastern Standard Time),false,insightsuser@example.com,insights-user
45142,5912f3b6-088f-4323-9b2e-e0522fa48543,Team Meeting,Sat Nov 11 2023 03:56:19 GMT-0500 (Eastern Standard Time),completed,23,60,Sun Nov 12 2023 03:56:19 GMT-0500 (Eastern Standard Time),Sun Nov 12 2023 04:46:19 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
45146,8266c5ec-3fe5-469b-99fb-7373ae9ff177,Team Lunch,Wed Nov 08 2023 10:47:19 GMT-0500 (Eastern Standard Time),rescheduled,24,30,Thu Nov 09 2023 10:47:19 GMT-0500 (Eastern Standard Time),Thu Nov 09 2023 11:13:19 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
45157,b02376a0-30e0-4ee2-964a-f000d1d70a50,Team Coffee,Sat Nov 04 2023 03:31:19 GMT-0400 (Eastern Daylight Time),completed,25,15,Sun Nov 05 2023 03:31:19 GMT-0500 (Eastern Standard Time),Sun Nov 05 2023 03:38:19 GMT-0500 (Eastern Standard Time),false,insightsuser@example.com,insights-user
45160,78529dd1-f84f-4b6a-a980-fb5494f52468,Team Lunch,Wed Nov 08 2023 04:38:19 GMT-0500 (Eastern Standard Time),completed,24,30,Thu Nov 09 2023 04:38:19 GMT-0500 (Eastern Standard Time),Thu Nov 09 2023 04:41:19 GMT-0500 (Eastern Standard Time),false,insightsuser@example.com,insights-user
45175,8a3cf0c4-198a-4e61-95af-302e2df28254,Team Lunch,Sat Nov 04 2023 22:04:19 GMT-0400 (Eastern Daylight Time),completed,24,30,Sun Nov 05 2023 22:04:19 GMT-0500 (Eastern Standard Time),Sun Nov 05 2023 22:31:19 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
45180,4dfb0df8-e350-47db-8b81-577a1bc62972,Team Coffee,Mon Nov 13 2023 01:57:19 GMT-0500 (Eastern Standard Time),completed,25,15,Tue Nov 14 2023 01:57:19 GMT-0500 (Eastern Standard Time),Tue Nov 14 2023 02:04:19 GMT-0500 (Eastern Standard Time),false,insightsuser@example.com,insights-user
45190,06be72b6-411d-4cfe-bf69-b8b7faef1e63,Team Lunch,Mon Nov 06 2023 10:40:19 GMT-0500 (Eastern Standard Time),completed,24,30,Tue Nov 07 2023 10:40:19 GMT-0500 (Eastern Standard Time),Tue Nov 07 2023 10:41:19 GMT-0500 (Eastern Standard Time),false,insightsuser@example.com,insights-user
45191,7d303a21-20b4-4220-a3f0-b2f824e5dcfc,Team Coffee,Mon Nov 20 2023 08:23:19 GMT-0500 (Eastern Standard Time),completed,25,15,Tue Nov 21 2023 08:23:19 GMT-0500 (Eastern Standard Time),Tue Nov 21 2023 08:37:19 GMT-0500 (Eastern Standard Time),false,insightsuser@example.com,insights-user
45200,d9ab95f6-1539-4174-b447-de51e9beb018,Team Lunch,Sun Nov 05 2023 00:12:19 GMT-0400 (Eastern Daylight Time),completed,24,30,Mon Nov 06 2023 00:12:19 GMT-0500 (Eastern Standard Time),Mon Nov 06 2023 00:39:19 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
45236,faf01d77-0143-4995-9cb7-5247f7298488,Team Lunch,Wed Nov 15 2023 17:18:19 GMT-0500 (Eastern Standard Time),rescheduled,24,30,Thu Nov 16 2023 17:18:19 GMT-0500 (Eastern Standard Time),Thu Nov 16 2023 17:34:19 GMT-0500 (Eastern Standard Time),false,insightsuser@example.com,insights-user
45251,9b2aeaf8-a998-4233-9493-e149f474557e,Team Meeting,Tue Nov 14 2023 17:02:19 GMT-0500 (Eastern Standard Time),completed,23,60,Wed Nov 15 2023 17:02:19 GMT-0500 (Eastern Standard Time),Wed Nov 15 2023 17:08:19 GMT-0500 (Eastern Standard Time),false,insightsuser@example.com,insights-user
45270,d5a8ac7d-04dd-4256-b312-f4f5072036c0,Team Coffee,Tue Nov 14 2023 01:27:19 GMT-0500 (Eastern Standard Time),completed,25,15,Wed Nov 15 2023 01:27:19 GMT-0500 (Eastern Standard Time),Wed Nov 15 2023 01:36:19 GMT-0500 (Eastern Standard Time),false,insightsuser@example.com,insights-user
45282,9f2494da-b484-42ef-8bbc-39061725dbc1,Team Meeting,Mon Nov 27 2023 21:43:19 GMT-0500 (Eastern Standard Time),completed,23,60,Tue Nov 28 2023 21:43:19 GMT-0500 (Eastern Standard Time),Tue Nov 28 2023 22:05:19 GMT-0500 (Eastern Standard Time),false,insightsuser@example.com,insights-user
45287,6080b469-e1c3-4755-abab-8d49b8dbac01,Team Lunch,Sun Nov 05 2023 08:48:19 GMT-0500 (Eastern Standard Time),completed,24,30,Mon Nov 06 2023 08:48:19 GMT-0500 (Eastern Standard Time),Mon Nov 06 2023 09:17:19 GMT-0500 (Eastern Standard Time),false,insightsuser@example.com,insights-user
45325,f3be863f-3603-4b4c-882b-2d634e74d4dc,Team Meeting,Tue Nov 21 2023 12:20:19 GMT-0500 (Eastern Standard Time),completed,23,60,Wed Nov 22 2023 12:20:19 GMT-0500 (Eastern Standard Time),Wed Nov 22 2023 12:30:19 GMT-0500 (Eastern Standard Time),false,insightsuser@example.com,insights-user
45337,b870a3ac-181a-4f65-885a-a897bcfe7672,Team Coffee,Tue Nov 28 2023 17:39:19 GMT-0500 (Eastern Standard Time),completed,25,15,Wed Nov 29 2023 17:39:19 GMT-0500 (Eastern Standard Time),Wed Nov 29 2023 17:49:19 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
45363,a30ac3f9-b50a-4bc5-bf11-67cbdea2c3ab,Team Meeting,Fri Nov 03 2023 13:44:19 GMT-0400 (Eastern Daylight Time),rescheduled,23,60,Sat Nov 04 2023 13:44:19 GMT-0400 (Eastern Daylight Time),Sat Nov 04 2023 13:51:19 GMT-0400 (Eastern Daylight Time),false,insights@example.com,insights-admin
45384,66b09aec-3950-447c-8c8e-41a2e7e9f36c,Team Lunch,Sat Nov 11 2023 01:41:19 GMT-0500 (Eastern Standard Time),completed,24,30,Sun Nov 12 2023 01:41:19 GMT-0500 (Eastern Standard Time),Sun Nov 12 2023 01:59:19 GMT-0500 (Eastern Standard Time),false,insightsuser@example.com,insights-user
45390,f1e3b7ff-1452-4e05-aba0-a1d422efdacc,Team Meeting,Sun Nov 12 2023 19:39:19 GMT-0500 (Eastern Standard Time),completed,23,60,Mon Nov 13 2023 19:39:19 GMT-0500 (Eastern Standard Time),Mon Nov 13 2023 20:37:19 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
45405,4a09272a-852d-4a36-8b35-34cd530031fc,Team Coffee,Mon Nov 27 2023 13:10:19 GMT-0500 (Eastern Standard Time),completed,25,15,Tue Nov 28 2023 13:10:19 GMT-0500 (Eastern Standard Time),Tue Nov 28 2023 13:15:19 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
45451,e4b2b1b6-1758-4210-9fa8-8a53f6b75b21,Team Meeting,Wed Nov 29 2023 06:55:19 GMT-0500 (Eastern Standard Time),completed,23,60,Thu Nov 30 2023 06:55:19 GMT-0500 (Eastern Standard Time),Thu Nov 30 2023 07:14:19 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
45452,56be135a-e43d-461a-9bdd-b679fdb62742,Team Lunch,Sun Nov 12 2023 23:31:19 GMT-0500 (Eastern Standard Time),completed,24,30,Mon Nov 13 2023 23:31:19 GMT-0500 (Eastern Standard Time),Mon Nov 13 2023 23:56:19 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
45462,d51b39c6-cc74-4fd0-8923-857f111d0bcd,Team Coffee,Thu Nov 09 2023 02:11:19 GMT-0500 (Eastern Standard Time),completed,25,15,Fri Nov 10 2023 02:11:19 GMT-0500 (Eastern Standard Time),Fri Nov 10 2023 02:17:19 GMT-0500 (Eastern Standard Time),false,insightsuser@example.com,insights-user
45475,c8608124-b630-4a72-bbfd-fdc87e78c76e,Team Coffee,Tue Nov 07 2023 00:09:19 GMT-0500 (Eastern Standard Time),rescheduled,25,15,Wed Nov 08 2023 00:09:19 GMT-0500 (Eastern Standard Time),Wed Nov 08 2023 00:16:19 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
45476,513704a3-200a-4346-bac5-4f2a018bf0e9,Team Coffee,Sun Nov 19 2023 22:56:19 GMT-0500 (Eastern Standard Time),completed,25,15,Mon Nov 20 2023 22:56:19 GMT-0500 (Eastern Standard Time),Mon Nov 20 2023 23:02:19 GMT-0500 (Eastern Standard Time),false,insightsuser@example.com,insights-user
45491,3b76d527-f956-4954-997b-f6aadf9bcd08,Team Meeting,Thu Nov 09 2023 00:44:19 GMT-0500 (Eastern Standard Time),rescheduled,23,60,Fri Nov 10 2023 00:44:19 GMT-0500 (Eastern Standard Time),Fri Nov 10 2023 01:09:19 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
45511,67d1fbc9-1d2b-47c3-9b30-c31a9b3e2e34,Team Meeting,Sun Nov 19 2023 20:03:19 GMT-0500 (Eastern Standard Time),rescheduled,23,60,Mon Nov 20 2023 20:03:19 GMT-0500 (Eastern Standard Time),Mon Nov 20 2023 20:57:19 GMT-0500 (Eastern Standard Time),false,insightsuser@example.com,insights-user
45512,7632a475-c34b-456e-9fa1-d31cb4c5667d,Team Meeting,Thu Nov 23 2023 05:57:19 GMT-0500 (Eastern Standard Time),completed,23,60,Fri Nov 24 2023 05:57:19 GMT-0500 (Eastern Standard Time),Fri Nov 24 2023 06:55:19 GMT-0500 (Eastern Standard Time),false,insightsuser@example.com,insights-user
45513,8431e314-572c-4c3a-b2b3-c68c5becb64f,Team Meeting,Sat Nov 18 2023 09:52:19 GMT-0500 (Eastern Standard Time),rescheduled,23,60,Sun Nov 19 2023 09:52:19 GMT-0500 (Eastern Standard Time),Sun Nov 19 2023 10:50:19 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
45528,d9588a7b-b6cf-4d53-b1d7-290a24b3f120,Team Coffee,Sat Nov 04 2023 03:40:19 GMT-0400 (Eastern Daylight Time),completed,25,15,Sun Nov 05 2023 03:40:19 GMT-0500 (Eastern Standard Time),Sun Nov 05 2023 03:41:19 GMT-0500 (Eastern Standard Time),false,insightsuser@example.com,insights-user
45560,860343a8-9ff5-4374-bc71-a3cb9b1cb6c1,Team Meeting,Sat Nov 18 2023 04:08:19 GMT-0500 (Eastern Standard Time),completed,23,60,Sun Nov 19 2023 04:08:19 GMT-0500 (Eastern Standard Time),Sun Nov 19 2023 04:47:19 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
45563,66549210-17fd-4d58-afbe-08b2767ef771,Team Coffee,Fri Nov 10 2023 15:04:19 GMT-0500 (Eastern Standard Time),completed,25,15,Sat Nov 11 2023 15:04:19 GMT-0500 (Eastern Standard Time),Sat Nov 11 2023 15:16:19 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
45566,51c3a18f-663b-4679-8e96-35d5ceb41cb9,Team Meeting,Fri Nov 03 2023 09:58:19 GMT-0400 (Eastern Daylight Time),completed,23,60,Sat Nov 04 2023 09:58:19 GMT-0400 (Eastern Daylight Time),Sat Nov 04 2023 10:22:19 GMT-0400 (Eastern Daylight Time),false,insightsuser@example.com,insights-user
45591,a8cf488e-7245-4728-a9ff-fdf50b23c47a,Team Lunch,Sat Nov 11 2023 23:30:19 GMT-0500 (Eastern Standard Time),completed,24,30,Sun Nov 12 2023 23:30:19 GMT-0500 (Eastern Standard Time),Sun Nov 12 2023 23:33:19 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
45598,1a0d597c-99a3-4a16-8381-89da227f5a99,Team Coffee,Thu Nov 23 2023 03:12:19 GMT-0500 (Eastern Standard Time),completed,25,15,Fri Nov 24 2023 03:12:19 GMT-0500 (Eastern Standard Time),Fri Nov 24 2023 03:23:19 GMT-0500 (Eastern Standard Time),false,insightsuser@example.com,insights-user
45609,0132c96d-85e3-4cb1-82ad-56b445f88293,Team Lunch,Sun Nov 12 2023 05:39:19 GMT-0500 (Eastern Standard Time),completed,24,30,Mon Nov 13 2023 05:39:19 GMT-0500 (Eastern Standard Time),Mon Nov 13 2023 05:53:19 GMT-0500 (Eastern Standard Time),false,insightsuser@example.com,insights-user
45612,dcd96825-db56-4c92-9d21-6865ebf2748b,Team Lunch,Sat Nov 04 2023 18:44:19 GMT-0400 (Eastern Daylight Time),completed,24,30,Sun Nov 05 2023 18:44:19 GMT-0500 (Eastern Standard Time),Sun Nov 05 2023 19:00:19 GMT-0500 (Eastern Standard Time),false,insightsuser@example.com,insights-user
45628,7671d419-56f1-4469-9cf4-3e7f5996e5c0,Team Meeting,Fri Nov 24 2023 06:56:19 GMT-0500 (Eastern Standard Time),completed,23,60,Sat Nov 25 2023 06:56:19 GMT-0500 (Eastern Standard Time),Sat Nov 25 2023 07:25:19 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
45644,b095cf2c-89cc-407b-89b9-b47efaef7acb,Team Lunch,Mon Nov 13 2023 09:27:19 GMT-0500 (Eastern Standard Time),completed,24,30,Tue Nov 14 2023 09:27:19 GMT-0500 (Eastern Standard Time),Tue Nov 14 2023 09:35:19 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
45658,d4e5f22d-191c-49cc-bc66-c9c5e442004b,Team Lunch,Sat Dec 02 2023 03:22:19 GMT-0500 (Eastern Standard Time),uncompleted,24,30,Sun Dec 03 2023 03:22:19 GMT-0500 (Eastern Standard Time),Sun Dec 03 2023 03:46:19 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
45673,2c1464e5-b926-4d09-ae59-103931cbbdfe,Team Lunch,Wed Nov 22 2023 06:03:19 GMT-0500 (Eastern Standard Time),completed,24,30,Thu Nov 23 2023 06:03:19 GMT-0500 (Eastern Standard Time),Thu Nov 23 2023 06:19:19 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
45679,67006dbb-f889-4561-8091-475316d128de,Team Lunch,Mon Nov 20 2023 21:33:19 GMT-0500 (Eastern Standard Time),completed,24,30,Tue Nov 21 2023 21:33:19 GMT-0500 (Eastern Standard Time),Tue Nov 21 2023 21:38:19 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
45703,1d821a6c-1273-4a3e-b3d1-952963db8579,Team Lunch,Fri Nov 24 2023 01:29:19 GMT-0500 (Eastern Standard Time),completed,24,30,Sat Nov 25 2023 01:29:19 GMT-0500 (Eastern Standard Time),Sat Nov 25 2023 01:48:19 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
45709,ee1bda1d-197b-4318-bd88-846ce8707e41,Team Coffee,Mon Nov 13 2023 17:46:19 GMT-0500 (Eastern Standard Time),completed,25,15,Tue Nov 14 2023 17:46:19 GMT-0500 (Eastern Standard Time),Tue Nov 14 2023 17:50:19 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
45716,d485a29f-4c23-4aff-a095-0cc23b7658ac,Team Lunch,Sun Nov 05 2023 15:53:19 GMT-0500 (Eastern Standard Time),completed,24,30,Mon Nov 06 2023 15:53:19 GMT-0500 (Eastern Standard Time),Mon Nov 06 2023 16:16:19 GMT-0500 (Eastern Standard Time),false,insightsuser@example.com,insights-user
45731,b1b4b2be-7790-47f4-9ad4-305e595dd8f2,Team Coffee,Wed Nov 22 2023 00:16:19 GMT-0500 (Eastern Standard Time),completed,25,15,Thu Nov 23 2023 00:16:19 GMT-0500 (Eastern Standard Time),Thu Nov 23 2023 00:17:19 GMT-0500 (Eastern Standard Time),false,insightsuser@example.com,insights-user
